epoch,step,test_f1,test_iou,test_loss,train_f1,train_iou,train_loss_epoch,train_loss_step,valid_f1,valid_iou,valid_loss
0,9,,,,,,,0.9435160756111145,,,
0,19,,,,,,,0.8337687253952026,,,
0,29,,,,,,,0.7280275225639343,,,
0,39,,,,,,,0.6723148822784424,,,
0,49,,,,,,,0.5827797651290894,,,
0,59,,,,,,,0.5375003218650818,,,
0,69,,,,,,,0.5146156549453735,,,
0,79,,,,,,,0.4529893398284912,,,
0,89,,,,,,,0.4111480712890625,,,
0,99,,,,,,,0.3952389657497406,,,
0,109,,,,,,,0.360149621963501,,,
0,119,,,,,,,0.3058147728443146,,,
0,129,,,,,,,0.34411942958831787,,,
0,139,,,,,,,0.37218812108039856,,,
0,149,,,,,,,0.2704164981842041,,,
0,159,,,,,,,0.2892608642578125,,,
0,169,,,,,,,0.27813664078712463,,,
0,179,,,,,,,0.25493288040161133,,,
0,189,,,,,,,0.42894819378852844,,,
0,199,,,,,,,0.3500118851661682,,,
0,209,,,,,,,0.34808602929115295,,,
0,219,,,,,,,0.28881531953811646,,,
0,229,,,,,,,0.24183204770088196,,,
0,239,,,,,,,0.2677496671676636,,,
0,249,,,,,,,0.24584658443927765,,,
0,257,,,,,,,,0.9363108277320862,0.8811086416244507,0.2464631199836731
0,257,,,,0.8605440258979797,0.778026819229126,0.4342317581176758,,,,
1,259,,,,,,,0.27906960248947144,,,
1,269,,,,,,,0.2851126790046692,,,
1,279,,,,,,,0.24158675968647003,,,
1,289,,,,,,,0.15409952402114868,,,
1,299,,,,,,,0.1817227154970169,,,
1,309,,,,,,,0.24791893362998962,,,
1,319,,,,,,,0.20610646903514862,,,
1,329,,,,,,,0.15366826951503754,,,
1,339,,,,,,,0.2483205646276474,,,
1,349,,,,,,,0.2843204438686371,,,
1,359,,,,,,,0.23886750638484955,,,
1,369,,,,,,,0.8283480405807495,,,
1,379,,,,,,,0.15611329674720764,,,
1,389,,,,,,,0.16718044877052307,,,
1,399,,,,,,,0.22678248584270477,,,
1,409,,,,,,,0.16945648193359375,,,
1,419,,,,,,,0.1703377366065979,,,
1,429,,,,,,,0.18429771065711975,,,
1,439,,,,,,,0.269595742225647,,,
1,449,,,,,,,0.25176259875297546,,,
1,459,,,,,,,0.15153788030147552,,,
1,469,,,,,,,0.15019547939300537,,,
1,479,,,,,,,0.15885668992996216,,,
1,489,,,,,,,0.13268183171749115,,,
1,499,,,,,,,0.14396026730537415,,,
1,509,,,,,,,0.1468961089849472,,,
1,515,,,,,,,,0.9451722502708435,0.8968563675880432,0.19121544063091278
1,515,,,,0.942815363407135,0.8928257822990417,0.20886486768722534,,,,
2,519,,,,,,,0.22941386699676514,,,
2,529,,,,,,,0.14022909104824066,,,
2,539,,,,,,,0.18054604530334473,,,
2,549,,,,,,,0.13978929817676544,,,
2,559,,,,,,,0.19965244829654694,,,
2,569,,,,,,,0.14031356573104858,,,
2,579,,,,,,,0.12016194313764572,,,
2,589,,,,,,,0.15016306936740875,,,
2,599,,,,,,,0.2519837021827698,,,
2,609,,,,,,,0.1185545027256012,,,
2,619,,,,,,,0.2064560353755951,,,
2,629,,,,,,,0.21031242609024048,,,
2,639,,,,,,,0.1611366868019104,,,
2,649,,,,,,,0.171793133020401,,,
2,659,,,,,,,0.11923212558031082,,,
2,669,,,,,,,0.10362276434898376,,,
2,679,,,,,,,0.13355790078639984,,,
2,689,,,,,,,0.16836626827716827,,,
2,699,,,,,,,0.11612892895936966,,,
2,709,,,,,,,0.11167323589324951,,,
2,719,,,,,,,0.11055003106594086,,,
2,729,,,,,,,0.11315306276082993,,,
2,739,,,,,,,0.17940767109394073,,,
2,749,,,,,,,0.1767818182706833,,,
2,759,,,,,,,0.1872924566268921,,,
2,769,,,,,,,0.11124411225318909,,,
2,773,,,,,,,,0.9511682391166687,0.907930314540863,0.17571188509464264
2,773,,,,0.9552541971206665,0.9148557782173157,0.1630133092403412,,,,
3,779,,,,,,,0.17572256922721863,,,
3,789,,,,,,,0.09582401067018509,,,
3,799,,,,,,,0.09967280924320221,,,
3,809,,,,,,,0.38318681716918945,,,
3,819,,,,,,,0.16944417357444763,,,
3,829,,,,,,,0.16386385262012482,,,
3,839,,,,,,,0.11286456882953644,,,
3,849,,,,,,,0.09660279750823975,,,
3,859,,,,,,,0.1990077644586563,,,
3,869,,,,,,,0.09388329088687897,,,
3,879,,,,,,,0.11119113117456436,,,
3,889,,,,,,,0.13069087266921997,,,
3,899,,,,,,,0.09095115959644318,,,
3,909,,,,,,,0.11282310634851456,,,
3,919,,,,,,,0.10100188851356506,,,
3,929,,,,,,,0.11239677667617798,,,
3,939,,,,,,,0.0908324122428894,,,
3,949,,,,,,,0.08427959680557251,,,
3,959,,,,,,,0.10064275562763214,,,
3,969,,,,,,,0.08251912891864777,,,
3,979,,,,,,,0.0931055098772049,,,
3,989,,,,,,,0.08921047300100327,,,
3,999,,,,,,,0.10243456065654755,,,
3,1009,,,,,,,0.2066563069820404,,,
3,1019,,,,,,,0.1337900459766388,,,
3,1029,,,,,,,0.13415347039699554,,,
3,1031,,,,,,,,0.9497906565666199,0.9052571654319763,0.17195789515972137
3,1031,,,,0.9631028175354004,0.9292185306549072,0.13268843293190002,,,,
4,1039,,,,,,,0.09119724482297897,,,
4,1049,,,,,,,0.13903012871742249,,,
4,1059,,,,,,,0.13077640533447266,,,
4,1069,,,,,,,0.0953960046172142,,,
4,1079,,,,,,,0.09346513450145721,,,
4,1089,,,,,,,0.12257818877696991,,,
4,1099,,,,,,,0.09451832622289658,,,
4,1109,,,,,,,0.09742579609155655,,,
4,1119,,,,,,,0.1295238435268402,,,
4,1129,,,,,,,0.16603940725326538,,,
4,1139,,,,,,,0.11355537176132202,,,
4,1149,,,,,,,0.10726453363895416,,,
4,1159,,,,,,,0.10799510031938553,,,
4,1169,,,,,,,0.07357459515333176,,,
4,1179,,,,,,,0.09456588327884674,,,
4,1189,,,,,,,0.18953514099121094,,,
4,1199,,,,,,,0.16656459867954254,,,
4,1209,,,,,,,0.10613042116165161,,,
4,1219,,,,,,,0.09616769850254059,,,
4,1229,,,,,,,0.16305094957351685,,,
4,1239,,,,,,,0.08211388438940048,,,
4,1249,,,,,,,0.11655423045158386,,,
4,1259,,,,,,,0.09487433731555939,,,
4,1269,,,,,,,0.11513476818799973,,,
4,1279,,,,,,,0.07389296591281891,,,
4,1289,,,,,,,0.15238535404205322,,,
4,1289,,,,,,,,0.9538992047309875,0.9128358364105225,0.16079889237880707
4,1289,,,,0.9673343300819397,0.9370839595794678,0.12094202637672424,,,,
5,1299,,,,,,,0.1574627310037613,,,
5,1309,,,,,,,0.08057574182748795,,,
5,1319,,,,,,,0.085665762424469,,,
5,1329,,,,,,,0.08117488771677017,,,
5,1339,,,,,,,0.09873650223016739,,,
5,1349,,,,,,,0.12527146935462952,,,
5,1359,,,,,,,0.09650254994630814,,,
5,1369,,,,,,,0.08557304739952087,,,
5,1379,,,,,,,0.11102056503295898,,,
5,1389,,,,,,,0.062067851424217224,,,
5,1399,,,,,,,0.19082941114902496,,,
5,1409,,,,,,,0.1398901641368866,,,
5,1419,,,,,,,0.11116838455200195,,,
5,1429,,,,,,,0.15549397468566895,,,
5,1439,,,,,,,0.08139035105705261,,,
5,1449,,,,,,,0.08107359707355499,,,
5,1459,,,,,,,0.06771640479564667,,,
5,1469,,,,,,,0.07549753040075302,,,
5,1479,,,,,,,0.08565793931484222,,,
5,1489,,,,,,,0.07638343423604965,,,
5,1499,,,,,,,0.0716550275683403,,,
5,1509,,,,,,,0.15605869889259338,,,
5,1519,,,,,,,0.09315629303455353,,,
5,1529,,,,,,,0.0796789601445198,,,
5,1539,,,,,,,0.07002495229244232,,,
5,1547,,,,,,,,0.9542113542556763,0.9134168028831482,0.16202649474143982
5,1547,,,,0.9704231023788452,0.9428096413612366,0.10598482191562653,,,,
6,1549,,,,,,,0.11400939524173737,,,
6,1559,,,,,,,0.08526033163070679,,,
6,1569,,,,,,,0.07106137275695801,,,
6,1579,,,,,,,0.15620724856853485,,,
6,1589,,,,,,,0.07604673504829407,,,
6,1599,,,,,,,0.10724642872810364,,,
6,1609,,,,,,,0.08709058910608292,,,
6,1619,,,,,,,0.0742303729057312,,,
6,1629,,,,,,,0.15333309769630432,,,
6,1639,,,,,,,0.08527621626853943,,,
6,1649,,,,,,,0.07746805250644684,,,
6,1659,,,,,,,0.15675272047519684,,,
6,1669,,,,,,,0.07587940990924835,,,
6,1679,,,,,,,0.07921572774648666,,,
6,1689,,,,,,,0.1739918440580368,,,
6,1699,,,,,,,0.07012826949357986,,,
6,1709,,,,,,,0.1493697166442871,,,
6,1719,,,,,,,0.07939697057008743,,,
6,1729,,,,,,,0.09840527921915054,,,
6,1739,,,,,,,0.09138834476470947,,,
6,1749,,,,,,,0.07192202657461166,,,
6,1759,,,,,,,0.06757278740406036,,,
6,1769,,,,,,,0.14789491891860962,,,
6,1779,,,,,,,0.08710752427577972,,,
6,1789,,,,,,,0.06700911372900009,,,
6,1799,,,,,,,0.0692550539970398,,,
6,1805,,,,,,,,0.9552879333496094,0.9153532981872559,0.16239364445209503
6,1805,,,,0.9722421765327454,0.9461886882781982,0.103172667324543,,,,
7,1809,,,,,,,0.07332170009613037,,,
7,1819,,,,,,,0.06936474144458771,,,
7,1829,,,,,,,0.07697223126888275,,,
7,1839,,,,,,,0.08078654110431671,,,
7,1849,,,,,,,0.08086298406124115,,,
7,1859,,,,,,,0.15265369415283203,,,
7,1869,,,,,,,0.09697598218917847,,,
7,1879,,,,,,,0.08467346429824829,,,
7,1889,,,,,,,0.16346131265163422,,,
7,1899,,,,,,,0.07500627636909485,,,
7,1909,,,,,,,0.08990100771188736,,,
7,1919,,,,,,,0.07755357772111893,,,
7,1929,,,,,,,0.08706460893154144,,,
7,1939,,,,,,,0.07449889183044434,,,
7,1949,,,,,,,0.08178713917732239,,,
7,1959,,,,,,,0.07915002107620239,,,
7,1969,,,,,,,0.16018140316009521,,,
7,1979,,,,,,,0.1654980331659317,,,
7,1989,,,,,,,0.07109534740447998,,,
7,1999,,,,,,,0.06887361407279968,,,
7,2009,,,,,,,0.1648353487253189,,,
7,2019,,,,,,,0.12973546981811523,,,
7,2029,,,,,,,0.12306302040815353,,,
7,2039,,,,,,,0.18561959266662598,,,
7,2049,,,,,,,0.09210845082998276,,,
7,2059,,,,,,,0.09436094760894775,,,
7,2063,,,,,,,,0.9549334645271301,0.9147293567657471,0.16054384410381317
7,2063,,,,0.9734360575675964,0.9483867883682251,0.09734249114990234,,,,
8,2069,,,,,,,0.06499875336885452,,,
8,2079,,,,,,,0.07250377535820007,,,
8,2089,,,,,,,0.08672502636909485,,,
8,2099,,,,,,,0.06428050994873047,,,
8,2109,,,,,,,0.15408560633659363,,,
8,2119,,,,,,,0.07058429718017578,,,
8,2129,,,,,,,0.07012678682804108,,,
8,2139,,,,,,,0.06386616826057434,,,
8,2149,,,,,,,0.06673556566238403,,,
8,2159,,,,,,,0.09082411974668503,,,
8,2169,,,,,,,0.08102867007255554,,,
8,2179,,,,,,,0.07709889113903046,,,
8,2189,,,,,,,0.07250241935253143,,,
8,2199,,,,,,,0.07230208069086075,,,
8,2209,,,,,,,0.08537747710943222,,,
8,2219,,,,,,,0.15145650506019592,,,
8,2229,,,,,,,0.11330729722976685,,,
8,2239,,,,,,,0.07384000718593597,,,
8,2249,,,,,,,0.16583673655986786,,,
8,2259,,,,,,,0.08971154689788818,,,
8,2269,,,,,,,0.06488653272390366,,,
8,2279,,,,,,,0.06090155616402626,,,
8,2289,,,,,,,0.05540313944220543,,,
8,2299,,,,,,,0.08248838782310486,,,
8,2309,,,,,,,0.07791176438331604,,,
8,2319,,,,,,,0.1018553376197815,,,
8,2321,,,,,,,,0.9552299380302429,0.9152451157569885,0.1597800999879837
8,2321,,,,0.9743207097053528,0.949992835521698,0.09021272510290146,,,,
9,2329,,,,,,,0.154092937707901,,,
9,2339,,,,,,,0.06590960919857025,,,
9,2349,,,,,,,0.0697605162858963,,,
9,2359,,,,,,,0.16386038064956665,,,
9,2369,,,,,,,0.08723168075084686,,,
9,2379,,,,,,,0.0663517639040947,,,
9,2389,,,,,,,0.11472376435995102,,,
9,2399,,,,,,,0.0784037783741951,,,
9,2409,,,,,,,0.061322711408138275,,,
9,2419,,,,,,,0.0862053781747818,,,
9,2429,,,,,,,0.14794322848320007,,,
9,2439,,,,,,,0.14751547574996948,,,
9,2449,,,,,,,0.08039992302656174,,,
9,2459,,,,,,,0.10783987492322922,,,
9,2469,,,,,,,0.06146383658051491,,,
9,2479,,,,,,,0.08862842619419098,,,
9,2489,,,,,,,0.23645728826522827,,,
9,2499,,,,,,,0.07146628201007843,,,
9,2509,,,,,,,0.06891986727714539,,,
9,2519,,,,,,,0.05997460335493088,,,
9,2529,,,,,,,0.07147135585546494,,,
9,2539,,,,,,,0.06343112140893936,,,
9,2549,,,,,,,0.07742743194103241,,,
9,2559,,,,,,,0.061059679836034775,,,
9,2569,,,,,,,0.07847597450017929,,,
9,2579,,,,,,,0.15170425176620483,,,
9,2579,,,,,,,,0.9553175568580627,0.915362536907196,0.15963327884674072
9,2579,,,,0.9743795394897461,0.9501622319221497,0.09267616271972656,,,,
10,2589,,,,,,,0.06324690580368042,,,
10,2599,,,,,,,0.07374347001314163,,,
10,2609,,,,,,,0.085418201982975,,,
10,2619,,,,,,,0.07617650181055069,,,
10,2629,,,,,,,0.07766201347112656,,,
10,2639,,,,,,,0.08194899559020996,,,
10,2649,,,,,,,0.0748906284570694,,,
10,2659,,,,,,,0.06620730459690094,,,
10,2669,,,,,,,0.06499089300632477,,,
10,2679,,,,,,,0.07070078700780869,,,
10,2689,,,,,,,0.06274077296257019,,,
10,2699,,,,,,,0.07553917169570923,,,
10,2709,,,,,,,0.07017439603805542,,,
10,2719,,,,,,,0.06239115446805954,,,
10,2729,,,,,,,0.06633882224559784,,,
10,2739,,,,,,,0.0882347822189331,,,
10,2749,,,,,,,0.09597280621528625,,,
10,2759,,,,,,,0.07587170600891113,,,
10,2769,,,,,,,0.074591264128685,,,
10,2779,,,,,,,0.07179179787635803,,,
10,2789,,,,,,,0.07831567525863647,,,
10,2799,,,,,,,0.08824138343334198,,,
10,2809,,,,,,,0.07757432758808136,,,
10,2819,,,,,,,0.15970119833946228,,,
10,2829,,,,,,,0.16099639236927032,,,
10,2837,,,,,,,,0.9561775326728821,0.9167396426200867,0.16130207479000092
10,2837,,,,0.9734205007553101,0.9483266472816467,0.0933031290769577,,,,
11,2839,,,,,,,0.08314831554889679,,,
11,2849,,,,,,,0.06037694960832596,,,
11,2859,,,,,,,0.07655829191207886,,,
11,2869,,,,,,,0.08321693539619446,,,
11,2879,,,,,,,0.08394399285316467,,,
11,2889,,,,,,,0.07201926410198212,,,
11,2899,,,,,,,0.07121221721172333,,,
11,2909,,,,,,,0.06806007772684097,,,
11,2919,,,,,,,0.0880373865365982,,,
11,2929,,,,,,,0.0768018439412117,,,
11,2939,,,,,,,0.06370210647583008,,,
11,2949,,,,,,,0.077487513422966,,,
11,2959,,,,,,,0.0926235020160675,,,
11,2969,,,,,,,0.0679231509566307,,,
11,2979,,,,,,,0.07547501474618912,,,
11,2989,,,,,,,0.06858357787132263,,,
11,2999,,,,,,,0.07234253734350204,,,
11,3009,,,,,,,0.07746858149766922,,,
11,3019,,,,,,,0.10913490504026413,,,
11,3029,,,,,,,0.06330651044845581,,,
11,3039,,,,,,,0.07768046855926514,,,
11,3049,,,,,,,0.15963993966579437,,,
11,3059,,,,,,,0.06806564331054688,,,
11,3069,,,,,,,0.07555676996707916,,,
11,3079,,,,,,,0.06571869552135468,,,
11,3089,,,,,,,0.060347311198711395,,,
11,3095,,,,,,,,0.9594978094100952,0.9230057001113892,0.1523752063512802
11,3095,,,,0.9745075106620789,0.9503347873687744,0.09193803369998932,,,,
12,3099,,,,,,,0.07420342415571213,,,
12,3109,,,,,,,0.05267313867807388,,,
12,3119,,,,,,,0.07685405015945435,,,
12,3129,,,,,,,0.07424359768629074,,,
12,3139,,,,,,,0.15428560972213745,,,
12,3149,,,,,,,0.15576310455799103,,,
12,3159,,,,,,,0.06544318795204163,,,
12,3169,,,,,,,0.15093955397605896,,,
12,3179,,,,,,,0.11235539615154266,,,
12,3189,,,,,,,0.06385141611099243,,,
12,3199,,,,,,,0.07606980204582214,,,
12,3209,,,,,,,0.06325400620698929,,,
12,3219,,,,,,,0.06210488826036453,,,
12,3229,,,,,,,0.062196191400289536,,,
12,3239,,,,,,,0.0748976320028305,,,
12,3249,,,,,,,0.1509464830160141,,,
12,3259,,,,,,,0.0598331019282341,,,
12,3269,,,,,,,0.06443770974874496,,,
12,3279,,,,,,,0.07476192712783813,,,
12,3289,,,,,,,0.19427645206451416,,,
12,3299,,,,,,,0.06167026609182358,,,
12,3309,,,,,,,0.06731980293989182,,,
12,3319,,,,,,,0.11613278090953827,,,
12,3329,,,,,,,0.06584157049655914,,,
12,3339,,,,,,,0.06387773901224136,,,
12,3349,,,,,,,0.058216020464897156,,,
12,3353,,,,,,,,0.9540073871612549,0.9130815863609314,0.16333211958408356
12,3353,,,,0.9766784310340881,0.9544469118118286,0.08448236435651779,,,,
13,3359,,,,,,,0.07669363170862198,,,
13,3369,,,,,,,0.06109274551272392,,,
13,3379,,,,,,,0.14986854791641235,,,
13,3389,,,,,,,0.14984887838363647,,,
13,3399,,,,,,,0.06666497886180878,,,
13,3409,,,,,,,0.0681861862540245,,,
13,3419,,,,,,,0.0732293576002121,,,
13,3429,,,,,,,0.0652923583984375,,,
13,3439,,,,,,,0.06150824576616287,,,
13,3449,,,,,,,0.06236810237169266,,,
13,3459,,,,,,,0.06592803448438644,,,
13,3469,,,,,,,0.06017792597413063,,,
13,3479,,,,,,,0.05294129624962807,,,
13,3489,,,,,,,0.10344267636537552,,,
13,3499,,,,,,,0.07069475203752518,,,
13,3509,,,,,,,0.1593233346939087,,,
13,3519,,,,,,,0.14399540424346924,,,
13,3529,,,,,,,0.15587659180164337,,,
13,3539,,,,,,,0.07246769219636917,,,
13,3549,,,,,,,0.07966357469558716,,,
13,3559,,,,,,,0.06387760490179062,,,
13,3569,,,,,,,0.062228407710790634,,,
13,3579,,,,,,,0.11436698585748672,,,
13,3589,,,,,,,0.07546412944793701,,,
13,3599,,,,,,,0.11494234204292297,,,
13,3609,,,,,,,0.08208127319812775,,,
13,3611,,,,,,,,0.9586355090141296,0.9212684035301208,0.15556156635284424
13,3611,,,,0.9779202938079834,0.9568267464637756,0.08164188265800476,,,,
14,3619,,,,,,,0.048781003803014755,,,
14,3629,,,,,,,0.060825563967227936,,,
14,3639,,,,,,,0.06472399085760117,,,
14,3649,,,,,,,0.14083467423915863,,,
14,3659,,,,,,,0.07004913687705994,,,
14,3669,,,,,,,0.08767794817686081,,,
14,3679,,,,,,,0.062441229820251465,,,
14,3689,,,,,,,0.08113043010234833,,,
14,3699,,,,,,,0.15465465188026428,,,
14,3709,,,,,,,0.06254744529724121,,,
14,3719,,,,,,,0.13674777746200562,,,
14,3729,,,,,,,0.15002824366092682,,,
14,3739,,,,,,,0.05514132231473923,,,
14,3749,,,,,,,0.06962291151285172,,,
14,3759,,,,,,,0.05628509074449539,,,
14,3769,,,,,,,0.05876832827925682,,,
14,3779,,,,,,,0.1452934741973877,,,
14,3789,,,,,,,0.11009196192026138,,,
14,3799,,,,,,,0.04943080618977547,,,
14,3809,,,,,,,0.05868306756019592,,,
14,3819,,,,,,,0.1498059332370758,,,
14,3829,,,,,,,0.06463472545146942,,,
14,3839,,,,,,,0.06412291526794434,,,
14,3849,,,,,,,0.06774531304836273,,,
14,3859,,,,,,,0.10565412044525146,,,
14,3869,,,,,,,0.05774576961994171,,,
14,3869,,,,,,,,0.9584107995033264,0.9210378527641296,0.15646234154701233
14,3869,,,,0.9792295694351196,0.9593249559402466,0.07737891376018524,,,,
15,3879,,,,,,,0.13972076773643494,,,
15,3889,,,,,,,0.05100412666797638,,,
15,3899,,,,,,,0.06458121538162231,,,
15,3909,,,,,,,0.06108137220144272,,,
15,3919,,,,,,,0.1433199793100357,,,
15,3929,,,,,,,0.06303718686103821,,,
15,3939,,,,,,,0.049170687794685364,,,
15,3949,,,,,,,0.06279437243938446,,,
15,3959,,,,,,,0.054663676768541336,,,
15,3969,,,,,,,0.05552985519170761,,,
15,3979,,,,,,,0.05271609500050545,,,
15,3989,,,,,,,0.06418045610189438,,,
15,3999,,,,,,,0.05606205016374588,,,
15,4009,,,,,,,0.07301302999258041,,,
15,4019,,,,,,,0.051942139863967896,,,
15,4029,,,,,,,0.09881775826215744,,,
15,4039,,,,,,,0.056217290461063385,,,
15,4049,,,,,,,0.15585951507091522,,,
15,4059,,,,,,,0.040592923760414124,,,
15,4069,,,,,,,0.05621690675616264,,,
15,4079,,,,,,,0.05297015607357025,,,
15,4089,,,,,,,0.05325636267662048,,,
15,4099,,,,,,,0.060755014419555664,,,
15,4109,,,,,,,0.05934814363718033,,,
15,4119,,,,,,,0.05354735627770424,,,
15,4127,,,,,,,,0.9585725665092468,0.9212061166763306,0.1563141942024231
15,4127,,,,0.9799940586090088,0.9607909321784973,0.07655518501996994,,,,
16,4129,,,,,,,0.06315337121486664,,,
16,4139,,,,,,,0.04717617481946945,,,
16,4149,,,,,,,0.066682368516922,,,
16,4159,,,,,,,0.06160098314285278,,,
16,4169,,,,,,,0.1469813883304596,,,
16,4179,,,,,,,0.04786442965269089,,,
16,4189,,,,,,,0.04787101596593857,,,
16,4199,,,,,,,0.1360410749912262,,,
16,4209,,,,,,,0.05352482199668884,,,
16,4219,,,,,,,0.05555133521556854,,,
16,4229,,,,,,,0.13528135418891907,,,
16,4239,,,,,,,0.05574443191289902,,,
16,4249,,,,,,,0.05445829778909683,,,
16,4259,,,,,,,0.05900191888213158,,,
16,4269,,,,,,,0.053173065185546875,,,
16,4279,,,,,,,0.060822147876024246,,,
16,4289,,,,,,,0.1388726532459259,,,
16,4299,,,,,,,0.14452970027923584,,,
16,4309,,,,,,,0.053650129586458206,,,
16,4319,,,,,,,0.062020331621170044,,,
16,4329,,,,,,,0.04144711047410965,,,
16,4339,,,,,,,0.11127500981092453,,,
16,4349,,,,,,,0.1465548574924469,,,
16,4359,,,,,,,0.050938401371240616,,,
16,4369,,,,,,,0.052811309695243835,,,
16,4379,,,,,,,0.061112791299819946,,,
16,4385,,,,,,,,0.9589765667915344,0.9219250679016113,0.15702037513256073
16,4385,,,,0.9805040955543518,0.9617694020271301,0.0732247605919838,,,,
17,4389,,,,,,,0.06503438204526901,,,
17,4399,,,,,,,0.1381681114435196,,,
17,4409,,,,,,,0.05290494114160538,,,
17,4419,,,,,,,0.05750536173582077,,,
17,4429,,,,,,,0.070702463388443,,,
17,4439,,,,,,,0.1393585205078125,,,
17,4449,,,,,,,0.07244618982076645,,,
17,4459,,,,,,,0.05674176663160324,,,
17,4469,,,,,,,0.06539440155029297,,,
17,4479,,,,,,,0.05113113671541214,,,
17,4489,,,,,,,0.06626540422439575,,,
17,4499,,,,,,,0.0446753054857254,,,
17,4509,,,,,,,0.061078742146492004,,,
17,4519,,,,,,,0.058406177908182144,,,
17,4529,,,,,,,0.05705222487449646,,,
17,4539,,,,,,,0.10185587406158447,,,
17,4549,,,,,,,0.05547302961349487,,,
17,4559,,,,,,,0.04622587561607361,,,
17,4569,,,,,,,0.0495496466755867,,,
17,4579,,,,,,,0.13579511642456055,,,
17,4589,,,,,,,0.041640590876340866,,,
17,4599,,,,,,,0.05024518072605133,,,
17,4609,,,,,,,0.05609174817800522,,,
17,4619,,,,,,,0.05785862356424332,,,
17,4629,,,,,,,0.13831111788749695,,,
17,4639,,,,,,,0.048410311341285706,,,
17,4643,,,,,,,,0.9587681293487549,0.9215406775474548,0.15931621193885803
17,4643,,,,0.9810689091682434,0.9628558158874512,0.07127498090267181,,,,
18,4649,,,,,,,0.04839726537466049,,,
18,4659,,,,,,,0.047255050390958786,,,
18,4669,,,,,,,0.05498088151216507,,,
18,4679,,,,,,,0.06125935912132263,,,
18,4689,,,,,,,0.05382075160741806,,,
18,4699,,,,,,,0.05519590899348259,,,
18,4709,,,,,,,0.061022546142339706,,,
18,4719,,,,,,,0.14925837516784668,,,
18,4729,,,,,,,0.13408933579921722,,,
18,4739,,,,,,,0.1550639420747757,,,
18,4749,,,,,,,0.04868069663643837,,,
18,4759,,,,,,,0.13362953066825867,,,
18,4769,,,,,,,0.06003259867429733,,,
18,4779,,,,,,,0.1088654026389122,,,
18,4789,,,,,,,0.04902973771095276,,,
18,4799,,,,,,,0.16790026426315308,,,
