epoch,step,test_f1,test_iou,test_loss,train_f1,train_iou,train_loss_epoch,train_loss_step,valid_f1,valid_iou,valid_loss
6,1559,,,,,,,0.07573281973600388,,,
6,1569,,,,,,,0.07459726929664612,,,
6,1579,,,,,,,0.1144656166434288,,,
6,1589,,,,,,,0.06121387705206871,,,
6,1599,,,,,,,0.08278721570968628,,,
6,1609,,,,,,,0.07455748319625854,,,
6,1619,,,,,,,0.06826380640268326,,,
6,1629,,,,,,,0.05261227488517761,,,
6,1639,,,,,,,0.07895130664110184,,,
6,1649,,,,,,,0.07396571338176727,,,
6,1659,,,,,,,0.055284284055233,,,
6,1669,,,,,,,0.06718212366104126,,,
6,1679,,,,,,,0.06980916112661362,,,
6,1689,,,,,,,0.07589243352413177,,,
6,1699,,,,,,,0.06681971997022629,,,
6,1709,,,,,,,0.052385713905096054,,,
6,1719,,,,,,,0.06970950961112976,,,
6,1729,,,,,,,0.09668703377246857,,,
6,1739,,,,,,,0.07473795861005783,,,
6,1749,,,,,,,0.06574226170778275,,,
6,1759,,,,,,,0.05884053558111191,,,
6,1769,,,,,,,0.1174362450838089,,,
6,1779,,,,,,,0.07961469143629074,,,
6,1789,,,,,,,0.05483836680650711,,,
6,1799,,,,,,,0.06508691608905792,,,
6,1805,,,,,,,,0.9559350609779358,0.9164564609527588,0.16065610945224762
6,1805,,,,0.9771167635917664,0.955449104309082,0.07539428025484085,,,,
7,1809,,,,,,,0.0574927031993866,,,
7,1819,,,,,,,0.05810569226741791,,,
7,1829,,,,,,,0.06779690086841583,,,
7,1839,,,,,,,0.06217021122574806,,,
7,1849,,,,,,,0.07098761945962906,,,
7,1859,,,,,,,0.04983954131603241,,,
7,1869,,,,,,,0.09933878481388092,,,
7,1879,,,,,,,0.07728080451488495,,,
7,1889,,,,,,,0.06091092899441719,,,
7,1899,,,,,,,0.06694096326828003,,,
7,1909,,,,,,,0.07499714195728302,,,
7,1919,,,,,,,0.08096127212047577,,,
7,1929,,,,,,,0.07264841347932816,,,
7,1939,,,,,,,0.05413179099559784,,,
7,1949,,,,,,,0.07180130481719971,,,
7,1959,,,,,,,0.06743763387203217,,,
7,1969,,,,,,,0.0562429316341877,,,
7,1979,,,,,,,0.07464523613452911,,,
7,1989,,,,,,,0.06865687668323517,,,
7,1999,,,,,,,0.06027846410870552,,,
7,2009,,,,,,,0.05959862470626831,,,
7,2019,,,,,,,0.11372343450784683,,,
7,2029,,,,,,,0.0939103290438652,,,
7,2039,,,,,,,0.08096432685852051,,,
7,2049,,,,,,,0.07730334997177124,,,
7,2059,,,,,,,0.06532447040081024,,,
7,2063,,,,,,,,0.9558505415916443,0.9163106679916382,0.15899226069450378
7,2063,,,,0.9783050417900085,0.9576459527015686,0.07117162644863129,,,,
8,2069,,,,,,,0.057943932712078094,,,
8,2079,,,,,,,0.06552618741989136,,,
8,2089,,,,,,,0.0706726610660553,,,
8,2099,,,,,,,0.0639062225818634,,,
8,2109,,,,,,,0.04796832799911499,,,
8,2119,,,,,,,0.05800395458936691,,,
8,2129,,,,,,,0.056863367557525635,,,
8,2139,,,,,,,0.05814701318740845,,,
8,2149,,,,,,,0.060232263058423996,,,
8,2159,,,,,,,0.08690685033798218,,,
8,2169,,,,,,,0.07026799768209457,,,
8,2179,,,,,,,0.06727617979049683,,,
8,2189,,,,,,,0.06041226163506508,,,
8,2199,,,,,,,0.06670894473791122,,,
8,2209,,,,,,,0.059495195746421814,,,
8,2219,,,,,,,0.049447085708379745,,,
8,2229,,,,,,,0.08181982487440109,,,
8,2239,,,,,,,0.06707137823104858,,,
8,2249,,,,,,,0.06422684341669083,,,
8,2259,,,,,,,0.07460642606019974,,,
8,2269,,,,,,,0.058818720281124115,,,
8,2279,,,,,,,0.059005096554756165,,,
8,2289,,,,,,,0.048633284866809845,,,
8,2299,,,,,,,0.07081718742847443,,,
8,2309,,,,,,,0.06497809290885925,,,
8,2319,,,,,,,0.0998070165514946,,,
8,2321,,,,,,,,0.9560089111328125,0.916592001914978,0.15926791727542877
8,2321,,,,0.9791367053985596,0.959175705909729,0.06724055856466293,,,,
9,2329,,,,,,,0.04626709222793579,,,
9,2339,,,,,,,0.053258366882801056,,,
9,2349,,,,,,,0.055954113602638245,,,
9,2359,,,,,,,0.059639886021614075,,,
9,2369,,,,,,,0.06904084980487823,,,
9,2379,,,,,,,0.06438356637954712,,,
9,2389,,,,,,,0.09671978652477264,,,
9,2399,,,,,,,0.06779257953166962,,,
9,2409,,,,,,,0.05557006224989891,,,
9,2419,,,,,,,0.07995489984750748,,,
9,2429,,,,,,,0.04280884191393852,,,
9,2439,,,,,,,0.04461745172739029,,,
9,2449,,,,,,,0.05936511605978012,,,
9,2459,,,,,,,0.10253511369228363,,,
9,2469,,,,,,,0.05382871627807617,,,
9,2479,,,,,,,0.07614681869745255,,,
9,2489,,,,,,,0.10662971436977386,,,
9,2499,,,,,,,0.06206231564283371,,,
9,2509,,,,,,,0.06371758133172989,,,
9,2519,,,,,,,0.057776451110839844,,,
9,2529,,,,,,,0.06311848014593124,,,
9,2539,,,,,,,0.054119374603033066,,,
9,2549,,,,,,,0.06328476220369339,,,
9,2559,,,,,,,0.059948958456516266,,,
9,2569,,,,,,,0.07050199806690216,,,
9,2579,,,,,,,0.04915134236216545,,,
9,2579,,,,,,,,0.9560481309890747,0.9166548848152161,0.15996034443378448
9,2579,,,,0.9792613387107849,0.9594535231590271,0.0674835592508316,,,,
10,2589,,,,,,,0.0596214234828949,,,
10,2599,,,,,,,0.06563174724578857,,,
10,2609,,,,,,,0.08517421782016754,,,
10,2619,,,,,,,0.06443917006254196,,,
10,2629,,,,,,,0.0655548945069313,,,
10,2639,,,,,,,0.07670871168375015,,,
10,2649,,,,,,,0.06615585833787918,,,
10,2659,,,,,,,0.061539530754089355,,,
10,2669,,,,,,,0.06435418128967285,,,
10,2679,,,,,,,0.06766567379236221,,,
10,2689,,,,,,,0.060579121112823486,,,
10,2699,,,,,,,0.06833373755216599,,,
10,2709,,,,,,,0.05978960916399956,,,
10,2719,,,,,,,0.05283143371343613,,,
10,2729,,,,,,,0.06270328909158707,,,
10,2739,,,,,,,0.08792661875486374,,,
10,2749,,,,,,,0.08535636961460114,,,
10,2759,,,,,,,0.07235759496688843,,,
10,2769,,,,,,,0.06549040973186493,,,
10,2779,,,,,,,0.05967557057738304,,,
10,2789,,,,,,,0.12017004191875458,,,
10,2799,,,,,,,0.08120392262935638,,,
10,2809,,,,,,,0.06763458251953125,,,
10,2819,,,,,,,0.055208198726177216,,,
10,2829,,,,,,,0.06367412954568863,,,
10,2837,,,,,,,,0.9568549394607544,0.9178905487060547,0.16356638073921204
10,2837,,,,0.9777815341949463,0.9566030502319336,0.07240943610668182,,,,
11,2839,,,,,,,0.06609917432069778,,,
11,2849,,,,,,,0.05125334858894348,,,
11,2859,,,,,,,0.06936321407556534,,,
11,2869,,,,,,,0.07020897418260574,,,
11,2879,,,,,,,0.06132267788052559,,,
11,2889,,,,,,,0.07226718962192535,,,
11,2899,,,,,,,0.062131788581609726,,,
11,2909,,,,,,,0.0587085522711277,,,
11,2919,,,,,,,0.06579262018203735,,,
11,2929,,,,,,,0.0623043030500412,,,
11,2939,,,,,,,0.05903392285108566,,,
11,2949,,,,,,,0.06381451338529587,,,
11,2959,,,,,,,0.07367947697639465,,,
11,2969,,,,,,,0.05719825625419617,,,
11,2979,,,,,,,0.07119506597518921,,,
11,2989,,,,,,,0.059904903173446655,,,
11,2999,,,,,,,0.06470497697591782,,,
11,3009,,,,,,,0.07454366236925125,,,
11,3019,,,,,,,0.15848763287067413,,,
11,3029,,,,,,,0.067210353910923,,,
11,3039,,,,,,,0.07254540920257568,,,
11,3049,,,,,,,0.06134546175599098,,,
11,3059,,,,,,,0.05942051112651825,,,
11,3069,,,,,,,0.10484685003757477,,,
11,3079,,,,,,,0.05643714964389801,,,
11,3089,,,,,,,0.052893154323101044,,,
11,3095,,,,,,,,0.9568020701408386,0.9180606603622437,0.15828144550323486
11,3095,,,,0.9791945219039917,0.9592767953872681,0.06654191017150879,,,,
12,3099,,,,,,,0.06197568029165268,,,
12,3109,,,,,,,0.04768369346857071,,,
12,3119,,,,,,,0.05254903808236122,,,
12,3129,,,,,,,0.0631922110915184,,,
12,3139,,,,,,,0.04848992079496384,,,
12,3149,,,,,,,0.050372615456581116,,,
12,3159,,,,,,,0.06259769946336746,,,
12,3169,,,,,,,0.04521673917770386,,,
12,3179,,,,,,,0.07538236677646637,,,
12,3189,,,,,,,0.057292889803647995,,,
12,3199,,,,,,,0.061613116413354874,,,
12,3209,,,,,,,0.053094372153282166,,,
12,3219,,,,,,,0.05580248683691025,,,
12,3229,,,,,,,0.06335939466953278,,,
12,3239,,,,,,,0.059354133903980255,,,
12,3249,,,,,,,0.04657772183418274,,,
12,3259,,,,,,,0.05505937337875366,,,
12,3269,,,,,,,0.05369698628783226,,,
12,3279,,,,,,,0.055056892335414886,,,
12,3289,,,,,,,0.08985826373100281,,,
12,3299,,,,,,,0.050820816308259964,,,
12,3309,,,,,,,0.06020839884877205,,,
12,3319,,,,,,,0.07755084335803986,,,
12,3329,,,,,,,0.06230499967932701,,,
12,3339,,,,,,,0.05413811281323433,,,
12,3349,,,,,,,0.051148682832717896,,,
12,3353,,,,,,,,0.9560016393661499,0.9164782166481018,0.1683647781610489
12,3353,,,,0.9810792207717896,0.9628828763961792,0.06012382730841637,,,,
13,3359,,,,,,,0.06887617707252502,,,
13,3369,,,,,,,0.05351883918046951,,,
13,3379,,,,,,,0.04671698808670044,,,
13,3389,,,,,,,0.04254300147294998,,,
13,3399,,,,,,,0.05369618162512779,,,
13,3409,,,,,,,0.05512367933988571,,,
13,3419,,,,,,,0.05873723328113556,,,
13,3429,,,,,,,0.05706978589296341,,,
13,3439,,,,,,,0.05449269339442253,,,
13,3449,,,,,,,0.052400507032871246,,,
13,3459,,,,,,,0.052200477570295334,,,
13,3469,,,,,,,0.04991921782493591,,,
13,3479,,,,,,,0.04843302443623543,,,
13,3489,,,,,,,0.0733194425702095,,,
13,3499,,,,,,,0.056575994938611984,,,
13,3509,,,,,,,0.047977298498153687,,,
13,3519,,,,,,,0.042494311928749084,,,
13,3529,,,,,,,0.051540400832891464,,,
13,3539,,,,,,,0.06349723786115646,,,
13,3549,,,,,,,0.06068793684244156,,,
13,3559,,,,,,,0.0552460253238678,,,
13,3569,,,,,,,0.04952869564294815,,,
13,3579,,,,,,,0.11331777274608612,,,
13,3589,,,,,,,0.06317539513111115,,,
13,3599,,,,,,,0.06914004683494568,,,
13,3609,,,,,,,0.05642960965633392,,,
13,3611,,,,,,,,0.9580779075622559,0.9203038811683655,0.16054050624370575
13,3611,,,,0.9824952483177185,0.9656133651733398,0.054997239261865616,,,,
14,3619,,,,,,,0.04138949513435364,,,
14,3629,,,,,,,0.044448524713516235,,,
14,3639,,,,,,,0.05726882070302963,,,
14,3649,,,,,,,0.03812674805521965,,,
14,3659,,,,,,,0.056169293820858,,,
14,3669,,,,,,,0.06847546994686127,,,
14,3679,,,,,,,0.0419018380343914,,,
14,3689,,,,,,,0.06148392707109451,,,
14,3699,,,,,,,0.04951232671737671,,,
14,3709,,,,,,,0.04979706555604935,,,
14,3719,,,,,,,0.038250770419836044,,,
14,3729,,,,,,,0.03936471417546272,,,
14,3739,,,,,,,0.04585421085357666,,,
14,3749,,,,,,,0.05497768893837929,,,
14,3759,,,,,,,0.048241931945085526,,,
14,3769,,,,,,,0.049983181059360504,,,
14,3779,,,,,,,0.04201849550008774,,,
14,3789,,,,,,,0.06560029089450836,,,
14,3799,,,,,,,0.04594118893146515,,,
14,3809,,,,,,,0.05131521448493004,,,
14,3819,,,,,,,0.040583256632089615,,,
14,3829,,,,,,,0.04805401340126991,,,
14,3839,,,,,,,0.05452810227870941,,,
14,3849,,,,,,,0.05948322266340256,,,
14,3859,,,,,,,0.06662217527627945,,,
14,3869,,,,,,,0.04504872113466263,,,
14,3869,,,,,,,,0.9586217999458313,0.9212992191314697,0.15962384641170502
14,3869,,,,0.9837658405303955,0.968063235282898,0.050109755247831345,,,,
15,3879,,,,,,,0.04901400953531265,,,
15,3889,,,,,,,0.05083515867590904,,,
15,3899,,,,,,,0.04835876449942589,,,
15,3909,,,,,,,0.05231035500764847,,,
15,3919,,,,,,,0.03959496319293976,,,
15,3929,,,,,,,0.049870312213897705,,,
15,3939,,,,,,,0.04778415709733963,,,
15,3949,,,,,,,0.0472617968916893,,,
15,3959,,,,,,,0.04200087860226631,,,
15,3969,,,,,,,0.05423063784837723,,,
15,3979,,,,,,,0.04792177304625511,,,
15,3989,,,,,,,0.05364075303077698,,,
15,3999,,,,,,,0.05065273120999336,,,
15,4009,,,,,,,0.04235436022281647,,,
15,4019,,,,,,,0.047472402453422546,,,
15,4029,,,,,,,0.07928353548049927,,,
15,4039,,,,,,,0.04582134634256363,,,
15,4049,,,,,,,0.047077327966690063,,,
15,4059,,,,,,,0.04355693608522415,,,
15,4069,,,,,,,0.038387518376111984,,,
15,4079,,,,,,,0.04559746012091637,,,
15,4089,,,,,,,0.048773035407066345,,,
15,4099,,,,,,,0.05239098146557808,,,
15,4109,,,,,,,0.044864434748888016,,,
15,4119,,,,,,,0.04459858685731888,,,
15,4127,,,,,,,,0.9584977626800537,0.9210655689239502,0.16076456010341644
15,4127,,,,0.9844847321510315,0.9694550037384033,0.04802277311682701,,,,
16,4129,,,,,,,0.05013803392648697,,,
16,4139,,,,,,,0.036753736436367035,,,
16,4149,,,,,,,0.04625311493873596,,,
16,4159,,,,,,,0.04792999476194382,,,
16,4169,,,,,,,0.04293029010295868,,,
16,4179,,,,,,,0.04394346475601196,,,
16,4189,,,,,,,0.043479736894369125,,,
16,4199,,,,,,,0.0346207432448864,,,
16,4209,,,,,,,0.04478965699672699,,,
16,4219,,,,,,,0.034599669277668,,,
16,4229,,,,,,,0.044270895421504974,,,
16,4239,,,,,,,0.043563567101955414,,,
16,4249,,,,,,,0.042860835790634155,,,
16,4259,,,,,,,0.04567454010248184,,,
16,4269,,,,,,,0.04676153510808945,,,
16,4279,,,,,,,0.04630688950419426,,,
16,4289,,,,,,,0.04033159464597702,,,
16,4299,,,,,,,0.03705190122127533,,,
16,4309,,,,,,,0.046846628189086914,,,
16,4319,,,,,,,0.04054639860987663,,,
16,4329,,,,,,,0.030113868415355682,,,
16,4339,,,,,,,0.05903204530477524,,,
16,4349,,,,,,,0.04060395061969757,,,
16,4359,,,,,,,0.04528803005814552,,,
16,4369,,,,,,,0.045651260763406754,,,
16,4379,,,,,,,0.0556134395301342,,,
16,4385,,,,,,,,0.9590052962303162,0.9219896197319031,0.16177356243133545
16,4385,,,,0.9849041700363159,0.9702698588371277,0.04605795070528984,,,,
17,4389,,,,,,,0.052145399153232574,,,
17,4399,,,,,,,0.035319551825523376,,,
17,4409,,,,,,,0.04773605614900589,,,
17,4419,,,,,,,0.04512288421392441,,,
17,4429,,,,,,,0.047296687960624695,,,
17,4439,,,,,,,0.04229571670293808,,,
17,4449,,,,,,,0.05842739716172218,,,
17,4459,,,,,,,0.04304683580994606,,,
17,4469,,,,,,,0.05249476432800293,,,
17,4479,,,,,,,0.05203935503959656,,,
17,4489,,,,,,,0.05462589114904404,,,
17,4499,,,,,,,0.03871433436870575,,,
17,4509,,,,,,,0.04490987956523895,,,
17,4519,,,,,,,0.05314641445875168,,,
17,4529,,,,,,,0.05174550414085388,,,
17,4539,,,,,,,0.05950097367167473,,,
17,4549,,,,,,,0.04471883922815323,,,
17,4559,,,,,,,0.03814626857638359,,,
17,4569,,,,,,,0.046513669192790985,,,
17,4579,,,,,,,0.04035979509353638,,,
17,4589,,,,,,,0.03468716889619827,,,
17,4599,,,,,,,0.0402555838227272,,,
17,4609,,,,,,,0.045204147696495056,,,
17,4619,,,,,,,0.04085225239396095,,,
17,4629,,,,,,,0.032933518290519714,,,
17,4639,,,,,,,0.04000966250896454,,,
17,4643,,,,,,,,0.9588674902915955,0.9217692017555237,0.16197635233402252
17,4643,,,,0.9854249358177185,0.9712777733802795,0.04443575069308281,,,,
18,4649,,,,,,,0.042740821838378906,,,
18,4659,,,,,,,0.04281773418188095,,,
18,4669,,,,,,,0.04843103140592575,,,
18,4679,,,,,,,0.04580941051244736,,,
18,4689,,,,,,,0.04940735176205635,,,
18,4699,,,,,,,0.04391693323850632,,,
18,4709,,,,,,,0.04838934540748596,,,
18,4719,,,,,,,0.04417205601930618,,,
18,4729,,,,,,,0.03514287993311882,,,
18,4739,,,,,,,0.05048661679029465,,,
18,4749,,,,,,,0.0445832721889019,,,
18,4759,,,,,,,0.0306172464042902,,,
18,4769,,,,,,,0.05236566439270973,,,
18,4779,,,,,,,0.0635354295372963,,,
18,4789,,,,,,,0.04185507073998451,,,
18,4799,,,,,,,0.05941673740744591,,,
18,4809,,,,,,,0.04030066728591919,,,
18,4819,,,,,,,0.04764973372220993,,,
18,4829,,,,,,,0.042030368000268936,,,
18,4839,,,,,,,0.044176965951919556,,,
18,4849,,,,,,,0.03319763019680977,,,
18,4859,,,,,,,0.03511174023151398,,,
18,4869,,,,,,,0.05011314898729324,,,
18,4879,,,,,,,0.055864207446575165,,,
18,4889,,,,,,,0.041996173560619354,,,
18,4899,,,,,,,0.04867660999298096,,,
18,4901,,,,,,,,0.9590137004852295,0.9220409989356995,0.16206008195877075
18,4901,,,,0.9857104420661926,0.9718320369720459,0.04424198344349861,,,,
19,4909,,,,,,,0.05021684616804123,,,
19,4919,,,,,,,0.04396111145615578,,,
19,4929,,,,,,,0.03725820407271385,,,
19,4939,,,,,,,0.05009419098496437,,,
19,4949,,,,,,,0.04762896150350571,,,
19,4959,,,,,,,0.042572006583213806,,,
19,4969,,,,,,,0.04294102266430855,,,
19,4979,,,,,,,0.04159693419933319,,,
19,4989,,,,,,,0.04550276696681976,,,
19,4999,,,,,,,0.04406270757317543,,,
19,5009,,,,,,,0.047384437173604965,,,
19,5019,,,,,,,0.04061692953109741,,,
19,5029,,,,,,,0.04232371598482132,,,
19,5039,,,,,,,0.05528263747692108,,,
19,5049,,,,,,,0.053099386394023895,,,
19,5059,,,,,,,0.029430976137518883,,,
19,5069,,,,,,,0.032668281346559525,,,
19,5079,,,,,,,0.04445953294634819,,,
19,5089,,,,,,,0.04280794784426689,,,
19,5099,,,,,,,0.04491151124238968,,,
19,5109,,,,,,,0.036458827555179596,,,
19,5119,,,,,,,0.038939692080020905,,,
19,5129,,,,,,,0.04052656143903732,,,
19,5139,,,,,,,0.05432862043380737,,,
19,5149,,,,,,,0.044308245182037354,,,
19,5159,,,,,,,0.03941912576556206,,,
19,5159,,,,,,,,0.9592126607894897,0.9223976135253906,0.16223348677158356
19,5159,,,,0.9858171343803406,0.9720383286476135,0.04309484362602234,,,,
20,5169,,,,,,,0.039110101759433746,,,
20,5179,,,,,,,0.05965698882937431,,,
20,5189,,,,,,,0.038446202874183655,,,
20,5199,,,,,,,0.051925912499427795,,,
20,5209,,,,,,,0.049299366772174835,,,
20,5219,,,,,,,0.0451202467083931,,,
20,5229,,,,,,,0.07159914076328278,,,
20,5239,,,,,,,0.04762614518404007,,,
20,5249,,,,,,,0.06235908716917038,,,
20,5259,,,,,,,0.0643998235464096,,,
20,5269,,,,,,,0.04519955813884735,,,
20,5279,,,,,,,0.04013434052467346,,,
20,5289,,,,,,,0.03632208704948425,,,
20,5299,,,,,,,0.04316766560077667,,,
20,5309,,,,,,,0.039029594510793686,,,
20,5319,,,,,,,0.06880930066108704,,,
20,5329,,,,,,,0.04557342082262039,,,
20,5339,,,,,,,0.04178468883037567,,,
20,5349,,,,,,,0.05797721818089485,,,
20,5359,,,,,,,0.0630001649260521,,,
20,5369,,,,,,,0.054001349955797195,,,
20,5379,,,,,,,0.04018399119377136,,,
20,5389,,,,,,,0.04286690056324005,,,
20,5399,,,,,,,0.045143984258174896,,,
